,X,Y,Z,bbox_north,bbox_south,bbox_east,bbox_west,place_id,osm_type,osm_id,lat,lon,class,type,place_rank,importance,addresstyp,name,display_na
210,-7.5970833044129,33.5537500585752,13661.8388671875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
211,-7.5887499711129,33.5537500585752,16235.1455078125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
212,-7.5804166378129,33.5537500585752,22027.939453125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
213,-7.5720833045129,33.5537500585752,25375.443359375,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
214,-7.5637499712129,33.5537500585752,14707.0869140625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
215,-7.5554166379129,33.5537500585752,41480.11328125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
216,-7.5470833046129,33.5537500585752,57819.68359375,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
217,-7.5387499713129,33.5537500585752,45243.8046875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
218,-7.5304166380129,33.5537500585752,37545.20703125,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
219,-7.5220833047129,33.5537500585752,21160.072265625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
220,-7.5137499714129,33.5537500585752,28291.337890625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
221,-7.5054166381129,33.5537500585752,11296.759765625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
222,-7.4970833048129,33.5537500585752,4350.6357421875,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
223,-7.4887499715129,33.5537500585752,7569.27099609375,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
224,-7.4804166382129,33.5537500585752,7025.15673828125,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
225,-7.4720833049129,33.5537500585752,2658.13916015625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
226,-7.4637499716129,33.5537500585752,1655.11633300781,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
227,-7.4554166383129,33.5537500585752,1290.29711914062,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
228,-7.4470833050129,33.5537500585752,2578.63720703125,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
229,-7.4387499717129,33.5537500585752,1003.88134765625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
230,-7.4304166384129,33.5537500585752,424.551147460938,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
231,-7.4220833051129,33.5537500585752,269.115600585938,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
232,-7.4137499718129,33.5537500585752,126.648849487305,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
233,-7.7637499704129,33.5454167252752,2627.58618164062,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
234,-7.7554166371129,33.5454167252752,2556.47485351562,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
235,-7.7470833038129,33.5454167252752,2811.35302734375,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
236,-7.7387499705129,33.5454167252752,2584.24658203125,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
237,-7.7304166372129,33.5454167252752,2668.90771484375,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
238,-7.7220833039129,33.5454167252752,4333.17626953125,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
239,-7.7137499706129,33.5454167252752,5508.65869140625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
240,-7.7054166373129,33.5454167252752,5070.92529296875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
241,-7.6970833040129,33.5454167252752,7524.1416015625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
242,-7.6887499707129,33.5454167252752,11091.1787109375,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
243,-7.6804166374129,33.5454167252752,12120.130859375,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
244,-7.6720833041129,33.5454167252752,9866.6298828125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
245,-7.6637499708129,33.5454167252752,8550.2265625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
246,-7.6554166375129,33.5454167252752,7349.35400390625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
247,-7.6470833042129,33.5454167252752,7374.35009765625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
248,-7.6387499709129,33.5454167252752,11956.3681640625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
249,-7.6304166376129,33.5454167252752,13794.2548828125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
250,-7.6220833043129,33.5454167252752,13793.4091796875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
251,-7.6137499710129,33.5454167252752,10953.8076171875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
252,-7.6054166377129,33.5454167252752,17040.771484375,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
253,-7.5970833044129,33.5454167252752,22412.685546875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
254,-7.5887499711129,33.5454167252752,25614.322265625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
255,-7.5804166378129,33.5454167252752,29230.591796875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
256,-7.5720833045129,33.5454167252752,23788.890625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
257,-7.5637499712129,33.5454167252752,10189.57421875,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
258,-7.5554166379129,33.5454167252752,20595.626953125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
259,-7.5470833046129,33.5454167252752,31732.564453125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
260,-7.5387499713129,33.5454167252752,43736.49609375,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
261,-7.5304166380129,33.5454167252752,36645.59765625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
262,-7.5220833047129,33.5454167252752,9298.7119140625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
263,-7.5137499714129,33.5454167252752,7001.43994140625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
264,-7.5054166381129,33.5454167252752,3438.6884765625,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
265,-7.4970833048129,33.5454167252752,3879.90698242188,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
266,-7.4887499715129,33.5454167252752,6181.1201171875,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
267,-7.4804166382129,33.5454167252752,4737.07470703125,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
268,-7.4720833049129,33.5454167252752,2995.53588867188,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
269,-7.4637499716129,33.5454167252752,816.2958984375,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
270,-7.4554166383129,33.5454167252752,446.245422363281,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
271,-7.4470833050129,33.5454167252752,386.906677246094,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
272,-7.4387499717129,33.5454167252752,419.884582519531,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
273,-7.4304166384129,33.5454167252752,269.996215820312,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
274,-7.4220833051129,33.5454167252752,190.28010559082,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
275,-7.4137499718129,33.5454167252752,132.246841430664,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
276,-7.4054166385129,33.5454167252752,239.757507324219,33.5807849,33.4107685,-7.3533988,-7.5996782,288117371,relation,2523505,33.49458515,-7.46762816074153,boundary,administrative,10,0.50001,state_district,Médiouna Province,"Médiouna Province, Casablanca-Settat, Morocco"
277,-7.8220833035129,33.5370833919752,3231.32177734375,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
278,-7.7804166370129,33.5370833919752,4346.5498046875,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
279,-7.7720833037129,33.5370833919752,4232.12939453125,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
280,-7.7637499704129,33.5370833919752,3011.69360351562,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
281,-7.7554166371129,33.5370833919752,2528.52709960938,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
282,-7.7470833038129,33.5370833919752,2519.59643554688,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
283,-7.7387499705129,33.5370833919752,4360.98046875,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
284,-7.7304166372129,33.5370833919752,7135.1025390625,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
285,-7.7220833039129,33.5370833919752,8710.1376953125,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
286,-7.7137499706129,33.5370833919752,6331.47509765625,33.5557435,33.4944184,-7.6974715,-7.8809711,288131182,relation,2522565,33.5215831,-7.8164369,boundary,administrative,16,0.362945678183792,town,Dar Bouazza,"Dar Bouazza, Pachalik Dar Bouazza, Nouaceur Province, Casablanca-Settat, 27223, Morocco"
287,-7.7054166373129,33.5370833919752,6413.42626953125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
288,-7.6970833040129,33.5370833919752,4896.85986328125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
289,-7.6887499707129,33.5370833919752,7942.64306640625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
290,-7.6804166374129,33.5370833919752,11568.953125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
291,-7.6720833041129,33.5370833919752,12524.650390625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
292,-7.6637499708129,33.5370833919752,8552.2177734375,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
293,-7.6554166375129,33.5370833919752,7351.6708984375,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
294,-7.6470833042129,33.5370833919752,9999.7900390625,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
295,-7.6387499709129,33.5370833919752,12302.189453125,33.6409103,33.4937724,-7.4574165,-7.746445,288155221,relation,4072985,33.5945144,-7.6200284,boundary,administrative,16,0.617324639624968,city,Casablanca,"Casablanca, préfecture d'arrondissements de Casablanca-Anfa ????? ??????? ????? ??????? ????, Pachalik de Casablanca, Prefecture of Casablanca, Casablanca-Settat, Morocco"
